Authors,DOI,DataSourceType,FeatureName,UniqueID,Latitude,Longitude,FeatureType,FeatureCategory,ThawType,Imagery,ImageryDates,ImageryResolutionMeters,Aspect,Elevation,MeanElevation,RelativeElevation,Slope,SolarRadiationIndex
GTN-P ((2015)),https://doi.org/10.1594/PANGAEA.842815,Field - published,Betty Pingo,950,70.28479795,-148.8669037,Circumpolar active layer monitoring site,Non-abrupt,Non-abrupt,,,,23,9.2890625,9.534927089,-0.245864589,1,0.678791977
GTN-P ((2015)),https://doi.org/10.1594/PANGAEA.842815,Field - published,Kougarok,951,65.45559189,-164.627005,Circumpolar active layer monitoring site,Non-abrupt,Non-abrupt,,,,239,260.28906,259.9586608,0.330401721,8,0.715601967
GTN-P ((2015)),https://doi.org/10.1594/PANGAEA.842815,Field - published,West Dock 1km,952,70.36779241,-148.5649704,Circumpolar active layer monitoring site,Non-abrupt,Non-abrupt,,,,270,-0.6796875,-0.368620689,-0.311066811,0,0.682919514
GTN-P ((2015)),https://doi.org/10.1594/PANGAEA.842815,Field - published,Old Man,953,66.44999927,-150.6166815,Circumpolar active layer monitoring site,Non-abrupt,Non-abrupt,,,,140,399.65625,399.7671643,-0.110914268,1,0.743006086
GTN-P ((2015)),https://doi.org/10.1594/PANGAEA.842815,Field - published,Wickersham,954,65.26669831,-148.0499968,Circumpolar active layer monitoring site,Non-abrupt,Non-abrupt,,,,332,371.21094,372.3213829,-1.110445419,10,0.622243027
GTN-P ((2015)),https://doi.org/10.1594/PANGAEA.842815,Field - published,West Dock 1ha,955,70.36669701,-148.5500198,Circumpolar active layer monitoring site,Non-abrupt,Non-abrupt,,,,270,-0.734375,-0.479243341,-0.255131659,1,0.674057107
GTN-P ((2015)),https://doi.org/10.1594/PANGAEA.842815,Field - published,Deadhorse,956,70.1667082,-148.4667029,Circumpolar active layer monitoring site,Non-abrupt,Non-abrupt,,,,172,12.0703125,11.80865062,0.26166188,4,0.72516777
GTN-P ((2015)),https://doi.org/10.1594/PANGAEA.842815,Field - published,Franklin Bluff,957,69.6832919,-148.7167175,Circumpolar active layer monitoring site,Non-abrupt,Non-abrupt,,,,98,114.0625,114.0764016,-0.013901553,1,0.701354778
GTN-P ((2015)),https://doi.org/10.1594/PANGAEA.842815,Field - published,Happy Valley 1ha,958,69.16669994,-148.8333193,Circumpolar active layer monitoring site,Non-abrupt,Non-abrupt,,,,230,325.625,325.6882605,-0.063260512,1,0.697216851
GTN-P ((2015)),https://doi.org/10.1594/PANGAEA.842815,Field - published,Imnavait 1km,959,68.50000231,-149.5000194,Circumpolar active layer monitoring site,Non-abrupt,Non-abrupt,,,,204,826.3203,826.6452257,-0.324913177,3,0.719586612
GTN-P ((2015)),https://doi.org/10.1594/PANGAEA.842815,Field - published,Toolik 1km,960,68.61670776,-149.599993,Circumpolar active layer monitoring site,Non-abrupt,Non-abrupt,,,,112,734.7422,736.2258093,-1.483621846,5,0.758483377
GTN-P ((2015)),https://doi.org/10.1594/PANGAEA.842815,Field - published,Chandalar Shelf,961,68.06670168,-149.5832883,Circumpolar active layer monitoring site,Non-abrupt,Non-abrupt,,,,204,972.875,972.7696353,0.105364652,1,0.716286019
GTN-P ((2015)),https://doi.org/10.1594/PANGAEA.842815,Field - published,Ivotuk,962,68.48000133,-155.7350926,Circumpolar active layer monitoring site,Non-abrupt,Non-abrupt,,,,131,558.3672,557.7739955,0.593191993,3,0.742505754
GTN-P ((2015)),https://doi.org/10.1594/PANGAEA.842815,Field - published,Council,963,64.83879269,-163.7143114,Circumpolar active layer monitoring site,Non-abrupt,Non-abrupt,,,,6,54.3125,55.33067571,-1.018175707,4,0.718326664
GTN-P ((2015)),https://doi.org/10.1594/PANGAEA.842815,Field - published,Sagwon Hills MNT,964,69.44099889,-148.6702814,Circumpolar active layer monitoring site,Non-abrupt,Non-abrupt,,,,328,242.42188,241.6966848,0.725190194,1,0.68223677
GTN-P ((2015)),https://doi.org/10.1594/PANGAEA.842815,Field - published,Sagwon Hills MAT,965,69.40100601,-148.8056196,Circumpolar active layer monitoring site,Non-abrupt,Non-abrupt,,,,320,336.02344,335.5117866,0.511650875,2,0.669682477
GTN-P ((2015)),https://doi.org/10.1594/PANGAEA.842815,Field - published,Dot Lake,966,63.67479223,-144.146016,Circumpolar active layer monitoring site,Non-abrupt,Non-abrupt,,,,43,435.64844,436.9420006,-1.293563064,3,0.760282204
GTN-P ((2015)),https://doi.org/10.1594/PANGAEA.842815,Field - published,Nenana,967,64.5545009,-149.0834024,Circumpolar active layer monitoring site,Non-abrupt,Non-abrupt,,,,277,117.734375,118.933708,-1.199332993,2,0.735235345
GTN-P ((2015)),https://doi.org/10.1594/PANGAEA.842815,Field - published,Venetie,968,67.03841041,-146.4028986,Circumpolar active layer monitoring site,Non-abrupt,Non-abrupt,,,,224,189.94531,190.0522696,-0.106957098,1,0.72460986
GTN-P ((2015)),https://doi.org/10.1594/PANGAEA.842815,Field - published,Arctic Village,969,68.13010613,-145.5406958,Circumpolar active layer monitoring site,Non-abrupt,Non-abrupt,,,,130,629.5,628.0506055,1.449394549,2,0.734872947
GTN-P ((2015)),https://doi.org/10.1594/PANGAEA.842815,Field - published,Nome Creek,970,65.36989804,-147.0608868,Circumpolar active layer monitoring site,Non-abrupt,Non-abrupt,,,,168,539.9219,539.6173873,0.304487683,5,0.790799726
GTN-P ((2015)),https://doi.org/10.1594/PANGAEA.842815,Field - published,Ruby,971,64.73490109,-155.484616,Circumpolar active layer monitoring site,Non-abrupt,Non-abrupt,,,,277,101.96094,100.9048318,1.056105656,7,0.683681939
GTN-P ((2015)),https://doi.org/10.1594/PANGAEA.842815,Field - published,Allakaket,972,66.54489253,-152.6453862,Circumpolar active layer monitoring site,Non-abrupt,Non-abrupt,,,,316,140.24219,140.9892019,-0.747014372,3,0.69334177
GTN-P ((2015)),https://doi.org/10.1594/PANGAEA.842815,Field - published,Eagle,973,64.7778047,-141.1094843,Circumpolar active layer monitoring site,Non-abrupt,Non-abrupt,,,,282,283.89844,284.3873231,-0.488885614,3,0.721318151
GTN-P ((2015)),https://doi.org/10.1594/PANGAEA.842815,Field - published,Galena,974,64.73329404,-156.7833065,Circumpolar active layer monitoring site,Non-abrupt,Non-abrupt,,,,60,54.976562,54.84367927,0.132883232,1,0.753911643
GTN-P ((2015)),https://doi.org/10.1594/PANGAEA.842815,Field - published,Hess Creek,975,65.65719601,-149.0844117,Circumpolar active layer monitoring site,Non-abrupt,Non-abrupt,,,,293,222.17188,223.4408438,-1.268968822,3,0.707342843
GTN-P ((2015)),https://doi.org/10.1594/PANGAEA.842815,Field - published,Fort Yukon,976,66.6207957,-145.1034997,Circumpolar active layer monitoring site,Non-abrupt,Non-abrupt,,,,125,139.82031,142.4601084,-2.639795862,0,0.729198032
GTN-P ((2015)),https://doi.org/10.1594/PANGAEA.842815,Field - published,Circle,977,65.82809187,-144.0784209,Circumpolar active layer monitoring site,Non-abrupt,Non-abrupt,,,,95,192.83594,193.1629306,-0.326993075,1,0.747292109
GTN-P ((2015)),https://doi.org/10.1594/PANGAEA.842815,Field - published,St. Mary's,978,62.04760083,-163.2341084,Circumpolar active layer monitoring site,Non-abrupt,Non-abrupt,,,,328,150.82812,150.5866213,0.241503654,5,0.725168358
GTN-P ((2015)),https://doi.org/10.1594/PANGAEA.842815,Field - published,Marshall,979,61.87900279,-162.0576125,Circumpolar active layer monitoring site,Non-abrupt,Non-abrupt,,,,36,82.203125,81.70118922,0.501935775,2,0.778832003
