Authors,DOI,DataSourceType,FeatureName,FeatureType,FeatureCategory,Imagery,ImageryDate,ImageryResolutionMeters,Latitude,Longitude,ThawType,Aspect,Elevation,MeanElevation,RelativeElevation,Slope,SolarRadiation,Geo
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,,Thermokarst lake,Thermokarst lake,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125,66.26462925,-164.4455537,Abrupt,286,53.15625,54.21436156,-1.058111559,0,0.733437742,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-164.4455654728441,66.26462832311915]}"
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,,Thermokarst lake,Thermokarst lake,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125,66.27623471,-164.4451244,Abrupt,99,67.75781,69.65502753,-1.897215028,1,0.742599676,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-164.44512576761622,66.27624004961679]}"
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,,Thermokarst lake,Thermokarst lake,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125,66.3089094,-164.4352125,Abrupt,180,74.38281,74.38245783,3.55E-04,0,0.732912052,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-164.43521267947966,66.30891960872425]}"
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,,Thermokarst lake,Thermokarst lake,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125,66.25890226,-164.4337613,Abrupt,180,41.140625,41.4551955,-0.3145705,0,0.733505751,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-164.43375230226968,66.25889566675873]}"
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,,Thermokarst lake,Thermokarst lake,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125,66.31920096,-164.431826,Abrupt,57,60.679688,60.44008894,0.239598555,2,0.736663022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-164.4318393052306,66.31920396952623]}"
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,,Thermokarst lake,Thermokarst lake,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125,66.29170108,-164.4290163,Abrupt,169,63.640625,63.84105635,-0.20043135,1,0.743017651,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-164.42900866218042,66.29169826251915]}"
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,,Thermokarst lake,Thermokarst lake,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125,66.30237431,-164.4323541,Abrupt,16,69.39844,71.74065996,-2.34222246,0,0.732989813,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-164.43234638996387,66.30237024975064]}"
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,,Thermokarst lake,Thermokarst lake,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125,66.27411485,-164.4288143,Abrupt,180,57.710938,57.83275842,-0.12182092,0,0.733325229,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-164.42881304242445,66.27411108551671]}"
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,,Thermokarst lake,Thermokarst lake,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125,66.23322969,-164.4318498,Abrupt,274,31.710938,31.79450463,-0.083567133,0,0.733810013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-164.4318435945365,66.23324080777128]}"
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,,Thermokarst lake,Thermokarst lake,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125,66.38572179,-164.4269457,Abrupt,327,71.578125,74.09237476,-2.514249764,9,0.618185576,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-164.42697041609154,66.3857249692428]}"
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,,Thermokarst lake,Thermokarst lake,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125,66.26821431,-164.4290871,Abrupt,52,52.984375,53.24409022,-0.259715218,1,0.734416521,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-164.42908464155727,66.26821306978698]}"
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,,Thermokarst lake,Thermokarst lake,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125,66.23812092,-164.4300517,Abrupt,241,38.109375,39.15022831,-1.040853314,0,0.733752133,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-164.43005123150536,66.23812209012168]}"
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,,Thermokarst lake,Thermokarst lake,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125,66.41776567,-164.4167799,Abrupt,304,48.296875,49.36038635,-1.063511348,0,0.731618263,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-164.4167848350388,66.41776918616854]}"
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,,Thermokarst lake,Thermokarst lake,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125,66.31655846,-164.4166607,Abrupt,180,55.710938,55.7164787,-0.005541196,0,0.732821252,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-164.41665756687217,66.31656607580553]}"
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,,Thermokarst lake,Thermokarst lake,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125,66.40669952,-164.4173697,Abrupt,124,37.421875,40.297873,-2.875998001,1,0.743250768,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-164.41734900719774,66.4066970915806]}"
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,,Thermokarst lake,Thermokarst lake,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125,66.26450294,-164.4168095,Abrupt,181,49.539062,49.59860653,-0.059544032,2,0.749918855,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-164.41681443558605,66.26449459493973]}"
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,,Thermokarst lake,Thermokarst lake,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125,66.29316842,-164.4108289,Abrupt,122,64.28125,64.62929224,-0.348042235,1,0.74447807,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-164.41080602657502,66.29316607641988]}"
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,,Thermokarst lake,Thermokarst lake,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125,66.33663719,-164.4119296,Abrupt,234,55.476562,55.50801063,-0.031448127,1,0.730924841,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-164.41191975888134,66.33663412039367]}"
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,,Thermokarst lake,Thermokarst lake,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125,66.27381675,-164.4090588,Abrupt,16,52.234375,52.2122738,0.0221012,1,0.727191286,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-164.40906811121366,66.27381759071461]}"
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,,Thermokarst lake,Thermokarst lake,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125,66.26849073,-164.4092832,Abrupt,177,46.117188,46.93949009,-0.822302592,1,0.742304633,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-164.4092765669445,66.26848405125072]}"
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,,Thermokarst lake,Thermokarst lake,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125,66.333459,-164.4078266,Abrupt,42,55.4375,55.97834733,-0.540847335,1,0.731572932,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-164.40781540417535,66.33345585813103]}"
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,,Thermokarst lake,Thermokarst lake,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125,66.34467162,-164.407353,Abrupt,151,53.421875,57.31634324,-3.894468244,1,0.74387975,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-164.40734484961234,66.34466592859047]}"
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,,Thermokarst lake,Thermokarst lake,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125,66.22748565,-164.4069573,Abrupt,180,32.40625,32.43344713,-0.027197132,0,0.73387835,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-164.40695968935592,66.2274770963849]}"
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,,Thermokarst lake,Thermokarst lake,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125,66.26284286,-164.3969794,Abrupt,286,44.9375,44.92781639,0.009683606,0,0.733458992,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-164.39698937399356,66.26283719633359]}"
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,,Thermokarst lake,Thermokarst lake,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125,66.36850152,-164.4034992,Abrupt,196,46.773438,48.34357996,-1.570142457,0,0.732204178,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-164.40347352508113,66.36850228694826]}"
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,,Thermokarst lake,Thermokarst lake,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125,66.33603841,-164.4007513,Abrupt,331,54.085938,55.54886361,-1.462926112,1,0.72097648,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-164.40075033974483,66.33603188635587]}"
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,,Thermokarst lake,Thermokarst lake,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125,66.29918177,-164.3997496,Abrupt,286,49.71875,49.71881038,-6.04E-05,0,0.733027721,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-164.39972246096514,66.29917720634438]}"
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,,Thermokarst lake,Thermokarst lake,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125,66.31122457,-164.4010046,Abrupt,331,53,53.04689534,-0.046895336,0,0.732884598,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-164.40098956658983,66.31123163359204]}"
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,,Thermokarst lake,Thermokarst lake,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125,66.24584339,-164.4035252,Abrupt,16,44.242188,44.47990224,-0.23771474,0,0.733660616,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-164.40353707048106,66.2458392100781]}"
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,,Thermokarst lake,Thermokarst lake,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125,66.23418368,-164.4025893,Abrupt,317,35.40625,35.93815941,-0.531909412,0,0.733798807,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-164.4025766626838,66.23418590773026]}"
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,,Thermokarst lake,Thermokarst lake,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125,66.33011711,-164.3919306,Abrupt,286,56.0625,56.05708044,0.00541956,0,0.732660332,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-164.39194885177739,66.33011483855319]}"
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,,Thermokarst lake,Thermokarst lake,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125,66.37205453,-164.397902,Abrupt,304,47.867188,47.83360036,0.033587136,0,0.732161936,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-164.39792151748028,66.37205569427961]}"
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,,Thermokarst lake,Thermokarst lake,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125,66.25751874,-164.3994195,Abrupt,286,47.515625,48.96944513,-1.453820128,0,0.733522039,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-164.39944570836323,66.25752253609876]}"
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,,Thermokarst lake,Thermokarst lake,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125,66.28782505,-164.3848732,Abrupt,200,69.17969,68.75763471,0.422052795,5,0.756837527,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-164.38489018657887,66.28782121628768]}"
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,,Thermokarst lake,Thermokarst lake,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125,66.24073497,-164.3947791,Abrupt,49,40.015625,42.23601041,-2.220385414,1,0.734122533,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-164.3947896422739,66.24073263531896]}"
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,,Thermokarst lake,Thermokarst lake,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125,66.33817603,-164.3914565,Abrupt,47,57.554688,58.94403024,-1.389342736,0,0.732564571,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-164.39145881990427,66.33817579415684]}"
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,,Thermokarst lake,Thermokarst lake,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125,66.30142733,-164.3839748,Abrupt,16,47.492188,47.64177559,-0.14958809,0,0.733001031,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-164.38397333366638,66.30142535351938]}"
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,,Thermokarst lake,Thermokarst lake,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125,66.24713812,-164.3939651,Abrupt,276,43.921875,46.65999196,-2.738116956,1,0.724518114,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-164.3939625460442,66.24714049212147]}"
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,,Thermokarst lake,Thermokarst lake,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125,66.22033248,-164.3932536,Abrupt,233,36.0625,36.33346126,-0.270961259,1,0.732513558,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-164.39325384439994,66.22032928759816]}"
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,,Thermokarst lake,Thermokarst lake,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125,66.31959824,-164.3839482,Abrupt,157,64.05469,63.64143692,0.413250576,3,0.765142523,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-164.38395082542186,66.319604879411]}"
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,,Thermokarst lake,Thermokarst lake,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125,66.32633092,-164.3721553,Abrupt,180,58.804688,58.81499052,-0.010303023,0,0.732705144,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-164.37214699721397,66.3263421564567]}"
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,,Thermokarst lake,Thermokarst lake,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125,66.22774729,-164.3719255,Abrupt,241,31.085938,31.2064249,-0.1204874,0,0.733875249,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-164.37191829231446,66.22773862211692]}"
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,,Thermokarst lake,Thermokarst lake,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125,66.31722999,-164.3627901,Abrupt,61,67.546875,67.5437237,0.003151302,0,0.73281327,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-164.36279184090867,66.31723819806163]}"
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,,Thermokarst lake,Thermokarst lake,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125,66.26677139,-164.3643727,Abrupt,61,38.570312,38.78310785,-0.212795349,0,0.733412183,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-164.36436839466424,66.26678264631987]}"
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,,Thermokarst lake,Thermokarst lake,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125,66.37777552,-164.3562843,Abrupt,16,34.132812,34.13691733,-0.004104825,0,0.732093895,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-164.35628462922986,66.3777789531945]}"
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,,Thermokarst lake,Thermokarst lake,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125,66.25840149,-164.3597056,Abrupt,357,34.539062,34.61852362,-0.079461124,0,0.733511575,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-164.35973189270945,66.25840464183347]}"
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,,Thermokarst lake,Thermokarst lake,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125,66.26940491,-164.3638887,Abrupt,331,40.679688,42.57918536,-1.899497858,0,0.733381023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-164.36389976861557,66.26940884803165]}"
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,,Thermokarst lake,Thermokarst lake,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125,66.28795636,-164.3617837,Abrupt,34,69.78906,71.21408122,-1.425018723,0,0.733160969,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-164.36179799803597,66.28795207304599]}"
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,,Thermokarst lake,Thermokarst lake,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125,66.22136736,-164.3578397,Abrupt,34,26.960938,26.96251632,-0.001578823,0,0.733950821,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-164.357845550645,66.2213639593147]}"
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,,Thermokarst lake,Thermokarst lake,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125,66.29442371,-164.3511846,Abrupt,245,47.335938,47.59672122,-0.260783719,1,0.72921008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-164.35119309541224,66.29441761919252]}"
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,,Thermokarst lake,Thermokarst lake,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125,66.3426278,-164.3517759,Abrupt,16,55.273438,56.44210767,-1.168670173,0,0.732511658,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-164.3518015757066,66.3426294724821]}"
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,,Thermokarst lake,Thermokarst lake,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125,66.27411086,-164.3541212,Abrupt,241,35.257812,36.05353899,-0.795726488,0,0.733325293,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-164.35411392043702,66.27410563261903]}"
